step,cost
1498000.0,3.0
1499000.0,0.0
1500000.0,5.0
1501000.0,0.0
1502000.0,0.0
1503000.0,0.0
1504000.0,0.0
1505000.0,0.0
1506000.0,0.0
1507000.0,3.0
1508000.0,0.0
1509000.0,0.0
1510000.0,0.0
1511000.0,0.0
1512000.0,2.0
1513000.0,0.0
1514000.0,1.0
1515000.0,0.0
1516000.0,0.0
1517000.0,0.0
1518000.0,1.0
1519000.0,0.0
1520000.0,0.0
1521000.0,8.0
1522000.0,0.0
1523000.0,0.0
1524000.0,6.0
1525000.0,2.0
1526000.0,4.0
1527000.0,0.0
1528000.0,1.0
1529000.0,0.0
1530000.0,5.0
1531000.0,0.0
1532000.0,0.0
1533000.0,0.0
1534000.0,0.0
1535000.0,1.0
1536000.0,0.0
1537000.0,0.0
1538000.0,0.0
1539000.0,4.0
1540000.0,1.0
1541000.0,0.0
1542000.0,1.0
1543000.0,0.0
1544000.0,7.0
1545000.0,0.0
1546000.0,0.0
1547000.0,0.0
1548000.0,0.0
1549000.0,4.0
1550000.0,11.0
1551000.0,0.0
1552000.0,0.0
1553000.0,31.0
1554000.0,0.0
1555000.0,0.0
1556000.0,16.0
1557000.0,0.0
1558000.0,0.0
1559000.0,14.0
1560000.0,0.0
1561000.0,1.0
1562000.0,0.0
1563000.0,0.0
1564000.0,1.0
1565000.0,4.0
1566000.0,2.0
1567000.0,0.0
1568000.0,0.0
1569000.0,0.0
1570000.0,0.0
1571000.0,25.0
1572000.0,0.0
1573000.0,7.0
1574000.0,0.0
1575000.0,89.0
1576000.0,1.0
1577000.0,10.0
1578000.0,1.0
1579000.0,84.0
1580000.0,0.0
1581000.0,0.0
1582000.0,1.0
1583000.0,62.0
1584000.0,3.0
1585000.0,284.0
1586000.0,1.0
1587000.0,1.0
1588000.0,103.0
1589000.0,9.0
1590000.0,242.0
1591000.0,135.0
1592000.0,388.0
1593000.0,11.0
1594000.0,185.0
1595000.0,6.0
1596000.0,4.0
1597000.0,8.0
1598000.0,3.0
1599000.0,9.0
1600000.0,248.0
1601000.0,2.0
1602000.0,20.0
1603000.0,12.0
1604000.0,28.0
1605000.0,194.0
1606000.0,21.0
1607000.0,108.0
1608000.0,26.0
1609000.0,140.0
1610000.0,17.0
1611000.0,32.0
1612000.0,40.0
1613000.0,18.0
1614000.0,12.0
1615000.0,204.0
1616000.0,20.0
1617000.0,93.0
1618000.0,12.0
1619000.0,82.0
1620000.0,31.0
1621000.0,15.0
1622000.0,22.0
1623000.0,22.0
1624000.0,7.0
1625000.0,4.0
1626000.0,27.0
1627000.0,10.0
1628000.0,23.0
1629000.0,107.0
1630000.0,8.0
1631000.0,2.0
1632000.0,6.0
1633000.0,39.0
1634000.0,50.0
1635000.0,5.0
1636000.0,10.0
1637000.0,5.0
1638000.0,23.0
1639000.0,16.0
1640000.0,1.0
1641000.0,21.0
1642000.0,4.0
1643000.0,61.0
1644000.0,4.0
1645000.0,53.0
1646000.0,27.0
1647000.0,5.0
1648000.0,32.0
1649000.0,35.0
1650000.0,0.0
1651000.0,10.0
1652000.0,11.0
1653000.0,0.0
1654000.0,53.0
1655000.0,17.0
1656000.0,2.0
1657000.0,2.0
1658000.0,15.0
1659000.0,3.0
1660000.0,0.0
1661000.0,11.0
1662000.0,16.0
1663000.0,3.0
1664000.0,2.0
1665000.0,0.0
1666000.0,8.0
1667000.0,0.0
1668000.0,46.0
1669000.0,0.0
1670000.0,7.0
1671000.0,22.0
1672000.0,13.0
1673000.0,20.0
1674000.0,116.0
1675000.0,17.0
1676000.0,9.0
1677000.0,197.0
1678000.0,13.0
1679000.0,2.0
1680000.0,136.0
1681000.0,38.0
1682000.0,9.0
1683000.0,5.0
1684000.0,19.0
1685000.0,41.0
1686000.0,0.0
1687000.0,4.0
1688000.0,35.0
1689000.0,4.0
1690000.0,17.0
1691000.0,9.0
1692000.0,14.0
1693000.0,11.0
1694000.0,10.0
1695000.0,13.0
1696000.0,17.0
1697000.0,6.0
1698000.0,34.0
1699000.0,3.0
1700000.0,1.0
1701000.0,14.0
1702000.0,0.0
1703000.0,12.0
1704000.0,10.0
1705000.0,2.0
1706000.0,3.0
1707000.0,1.0
1708000.0,0.0
1709000.0,0.0
1710000.0,6.0
1711000.0,0.0
1712000.0,0.0
1713000.0,0.0
1714000.0,0.0
1715000.0,5.0
1716000.0,1.0
1717000.0,3.0
1718000.0,3.0
1719000.0,0.0
1720000.0,7.0
1721000.0,6.0
1722000.0,2.0
1723000.0,0.0
1724000.0,1.0
1725000.0,0.0
1726000.0,4.0
1727000.0,0.0
1728000.0,3.0
1729000.0,3.0
1730000.0,0.0
1731000.0,2.0
1732000.0,1.0
1733000.0,0.0
1734000.0,1.0
1735000.0,5.0
1736000.0,2.0
1737000.0,13.0
1738000.0,17.0
1739000.0,1.0
1740000.0,1.0
1741000.0,2.0
1742000.0,3.0
1743000.0,15.0
1744000.0,2.0
1745000.0,27.0
1746000.0,3.0
1747000.0,9.0
1748000.0,12.0
1749000.0,3.0
1750000.0,0.0
1751000.0,13.0
1752000.0,21.0
1753000.0,28.0
1754000.0,74.0
1755000.0,8.0
1756000.0,5.0
1757000.0,53.0
1758000.0,63.0
1759000.0,12.0
1760000.0,10.0
1761000.0,6.0
1762000.0,8.0
1763000.0,28.0
1764000.0,15.0
1765000.0,8.0
1766000.0,1.0
1767000.0,4.0
1768000.0,3.0
1769000.0,19.0
1770000.0,7.0
1771000.0,12.0
1772000.0,2.0
1773000.0,17.0
1774000.0,7.0
1775000.0,3.0
1776000.0,0.0
1777000.0,2.0
1778000.0,3.0
1779000.0,6.0
1780000.0,22.0
1781000.0,11.0
1782000.0,0.0
1783000.0,0.0
1784000.0,1.0
1785000.0,2.0
1786000.0,0.0
1787000.0,1.0
1788000.0,5.0
1789000.0,1.0
1790000.0,3.0
1791000.0,0.0
1792000.0,1.0
1793000.0,1.0
1794000.0,3.0
1795000.0,0.0
1796000.0,1.0
1797000.0,3.0
1798000.0,1.0
1799000.0,2.0
1800000.0,6.0
1801000.0,0.0
1802000.0,2.0
1803000.0,1.0
1804000.0,4.0
1805000.0,2.0
1806000.0,1.0
1807000.0,8.0
1808000.0,3.0
1809000.0,2.0
1810000.0,6.0
1811000.0,1.0
1812000.0,1.0
1813000.0,0.0
1814000.0,2.0
1815000.0,0.0
1816000.0,0.0
1817000.0,13.0
1818000.0,2.0
1819000.0,6.0
1820000.0,1.0
1821000.0,1.0
1822000.0,2.0
1823000.0,13.0
1824000.0,0.0
1825000.0,2.0
1826000.0,2.0
1827000.0,1.0
1828000.0,0.0
1829000.0,0.0
1830000.0,1.0
1831000.0,0.0
1832000.0,0.0
1833000.0,1.0
1834000.0,0.0
1835000.0,1.0
1836000.0,4.0
1837000.0,0.0
1838000.0,0.0
1839000.0,0.0
1840000.0,0.0
1841000.0,2.0
1842000.0,1.0
1843000.0,1.0
1844000.0,1.0
1845000.0,0.0
1846000.0,4.0
1847000.0,4.0
1848000.0,2.0
1849000.0,3.0
1850000.0,5.0
1851000.0,47.0
1852000.0,0.0
1853000.0,2.0
1854000.0,14.0
1855000.0,16.0
1856000.0,4.0
1857000.0,1.0
1858000.0,5.0
1859000.0,21.0
1860000.0,3.0
1861000.0,7.0
1862000.0,25.0
1863000.0,5.0
1864000.0,10.0
1865000.0,12.0
1866000.0,1.0
1867000.0,4.0
1868000.0,7.0
1869000.0,3.0
1870000.0,3.0
1871000.0,0.0
1872000.0,1.0
1873000.0,4.0
1874000.0,5.0
1875000.0,3.0
1876000.0,1.0
1877000.0,1.0
1878000.0,0.0
1879000.0,10.0
1880000.0,0.0
1881000.0,4.0
1882000.0,3.0
1883000.0,3.0
1884000.0,0.0
1885000.0,1.0
1886000.0,2.0
1887000.0,1.0
1888000.0,6.0
1889000.0,1.0
1890000.0,1.0
1891000.0,1.0
1892000.0,6.0
1893000.0,2.0
1894000.0,6.0
1895000.0,4.0
1896000.0,7.0
1897000.0,2.0
1898000.0,3.0
1899000.0,1.0
1900000.0,4.0
1901000.0,3.0
1902000.0,12.0
1903000.0,5.0
1904000.0,23.0
1905000.0,25.0
1906000.0,0.0
1907000.0,0.0
1908000.0,13.0
1909000.0,0.0
1910000.0,3.0
1911000.0,1.0
1912000.0,0.0
1913000.0,0.0
1914000.0,6.0
1915000.0,1.0
1916000.0,0.0
1917000.0,5.0
1918000.0,0.0
1919000.0,9.0
1920000.0,2.0
1921000.0,7.0
1922000.0,4.0
1923000.0,0.0
1924000.0,0.0
1925000.0,0.0
1926000.0,0.0
1927000.0,7.0
1928000.0,3.0
1929000.0,1.0
1930000.0,1.0
1931000.0,212.0
1932000.0,2.0
1933000.0,7.0
1934000.0,5.0
1935000.0,3.0
1936000.0,2.0
1937000.0,8.0
1938000.0,2.0
1939000.0,2.0
1940000.0,3.0
1941000.0,0.0
1942000.0,1.0
1943000.0,4.0
1944000.0,3.0
1945000.0,3.0
1946000.0,0.0
1947000.0,6.0
1948000.0,0.0
1949000.0,6.0
1950000.0,1.0
1951000.0,2.0
1952000.0,10.0
1953000.0,8.0
1954000.0,0.0
1955000.0,1.0
1956000.0,3.0
1957000.0,1.0
1958000.0,16.0
1959000.0,1.0
1960000.0,11.0
1961000.0,25.0
1962000.0,0.0
1963000.0,4.0
1964000.0,2.0
1965000.0,9.0
1966000.0,0.0
1967000.0,0.0
1968000.0,0.0
1969000.0,7.0
1970000.0,7.0
1971000.0,7.0
1972000.0,1.0
1973000.0,0.0
1974000.0,1.0
1975000.0,6.0
1976000.0,8.0
1977000.0,2.0
1978000.0,20.0
1979000.0,0.0
1980000.0,0.0
1981000.0,2.0
1982000.0,9.0
1983000.0,20.0
1984000.0,4.0
1985000.0,3.0
1986000.0,6.0
1987000.0,49.0
1988000.0,28.0
1989000.0,15.0
1990000.0,22.0
1991000.0,19.0
1992000.0,11.0
1993000.0,16.0
1994000.0,9.0
1995000.0,24.0
1996000.0,4.0
1997000.0,28.0
1998000.0,7.0
1999000.0,2.0
2000000.0,7.0
2001000.0,2.0
2002000.0,3.0
2003000.0,2.0
2004000.0,4.0
2005000.0,0.0
2006000.0,2.0
2007000.0,4.0
2008000.0,0.0
2009000.0,2.0
2010000.0,1.0
2011000.0,12.0
2012000.0,12.0
2013000.0,3.0
2014000.0,0.0
2015000.0,2.0
2016000.0,0.0
2017000.0,8.0
2018000.0,0.0
2019000.0,1.0
2020000.0,0.0
2021000.0,1.0
2022000.0,0.0
2023000.0,6.0
2024000.0,3.0
2025000.0,0.0
2026000.0,0.0
2027000.0,1.0
2028000.0,0.0
2029000.0,1.0
2030000.0,1.0
2031000.0,1.0
2032000.0,2.0
2033000.0,1.0
2034000.0,5.0
2035000.0,0.0
2036000.0,0.0
2037000.0,1.0
2038000.0,0.0
2039000.0,2.0
2040000.0,5.0
2041000.0,0.0
2042000.0,12.0
2043000.0,4.0
2044000.0,7.0
2045000.0,0.0
2046000.0,2.0
2047000.0,3.0
2048000.0,7.0
2049000.0,7.0
2050000.0,0.0
2051000.0,14.0
2052000.0,1.0
2053000.0,5.0
2054000.0,20.0
2055000.0,2.0
2056000.0,2.0
2057000.0,1.0
2058000.0,0.0
2059000.0,20.0
2060000.0,1.0
2061000.0,23.0
2062000.0,0.0
2063000.0,4.0
2064000.0,0.0
2065000.0,0.0
2066000.0,18.0
2067000.0,3.0
2068000.0,0.0
2069000.0,7.0
2070000.0,53.0
2071000.0,3.0
2072000.0,140.0
2073000.0,5.0
2074000.0,100.0
2075000.0,60.0
2076000.0,7.0
2077000.0,0.0
2078000.0,5.0
2079000.0,0.0
2080000.0,72.0
2081000.0,1.0
2082000.0,49.0
2083000.0,0.0
2084000.0,12.0
2085000.0,15.0
2086000.0,0.0
2087000.0,4.0
2088000.0,28.0
2089000.0,7.0
2090000.0,8.0
2091000.0,1.0
2092000.0,1.0
2093000.0,11.0
2094000.0,11.0
2095000.0,1.0
2096000.0,3.0
2097000.0,5.0
2098000.0,7.0
2099000.0,1.0
2100000.0,3.0
2101000.0,24.0
2102000.0,10.0
2103000.0,13.0
2104000.0,4.0
2105000.0,0.0
2106000.0,11.0
2107000.0,6.0
2108000.0,2.0
2109000.0,17.0
2110000.0,2.0
2111000.0,11.0
2112000.0,25.0
2113000.0,6.0
2114000.0,6.0
2115000.0,3.0
2116000.0,21.0
2117000.0,9.0
2118000.0,15.0
2119000.0,8.0
2120000.0,6.0
2121000.0,8.0
2122000.0,28.0
2123000.0,0.0
2124000.0,18.0
2125000.0,8.0
2126000.0,14.0
2127000.0,0.0
2128000.0,5.0
2129000.0,34.0
2130000.0,12.0
2131000.0,70.0
2132000.0,7.0
2133000.0,68.0
2134000.0,28.0
2135000.0,56.0
2136000.0,39.0
2137000.0,18.0
2138000.0,63.0
2139000.0,3.0
2140000.0,0.0
2141000.0,28.0
2142000.0,2.0
2143000.0,32.0
2144000.0,18.0
2145000.0,1.0
2146000.0,10.0
2147000.0,3.0
2148000.0,25.0
2149000.0,1.0
2150000.0,37.0
2151000.0,3.0
2152000.0,55.0
2153000.0,17.0
2154000.0,6.0
2155000.0,36.0
2156000.0,3.0
2157000.0,14.0
2158000.0,49.0
2159000.0,2.0
2160000.0,11.0
2161000.0,42.0
2162000.0,2.0
2163000.0,40.0
2164000.0,116.0
2165000.0,19.0
2166000.0,18.0
2167000.0,13.0
2168000.0,0.0
2169000.0,42.0
2170000.0,13.0
2171000.0,39.0
2172000.0,16.0
2173000.0,5.0
2174000.0,57.0
2175000.0,6.0
2176000.0,14.0
2177000.0,63.0
2178000.0,19.0
2179000.0,72.0
2180000.0,13.0
2181000.0,19.0
2182000.0,15.0
2183000.0,19.0
2184000.0,11.0
2185000.0,58.0
2186000.0,1.0
2187000.0,92.0
2188000.0,74.0
2189000.0,12.0
2190000.0,11.0
2191000.0,40.0
2192000.0,0.0
2193000.0,31.0
2194000.0,10.0
2195000.0,74.0
2196000.0,42.0
2197000.0,11.0
2198000.0,37.0
2199000.0,0.0
2200000.0,2.0
2201000.0,61.0
2202000.0,25.0
2203000.0,18.0
2204000.0,14.0
2205000.0,13.0
2206000.0,83.0
2207000.0,0.0
2208000.0,12.0
2209000.0,8.0
2210000.0,39.0
2211000.0,0.0
2212000.0,8.0
2213000.0,7.0
2214000.0,5.0
2215000.0,15.0
2216000.0,2.0
2217000.0,0.0
2218000.0,10.0
2219000.0,12.0
2220000.0,26.0
2221000.0,5.0
2222000.0,6.0
2223000.0,7.0
2224000.0,10.0
2225000.0,2.0
2226000.0,18.0
2227000.0,4.0
2228000.0,24.0
2229000.0,3.0
2230000.0,4.0
2231000.0,54.0
2232000.0,29.0
2233000.0,7.0
2234000.0,35.0
2235000.0,43.0
2236000.0,9.0
2237000.0,32.0
2238000.0,6.0
2239000.0,67.0
2240000.0,10.0
2241000.0,38.0
2242000.0,32.0
2243000.0,6.0
2244000.0,4.0
2245000.0,20.0
2246000.0,4.0
2247000.0,14.0
2248000.0,31.0
2249000.0,1.0
2250000.0,16.0
2251000.0,12.0
2252000.0,7.0
2253000.0,6.0
2254000.0,31.0
2255000.0,4.0
2256000.0,21.0
2257000.0,97.0
2258000.0,8.0
2259000.0,61.0
2260000.0,10.0
2261000.0,36.0
2262000.0,9.0
2263000.0,2.0
2264000.0,9.0
2265000.0,18.0
2266000.0,46.0
2267000.0,7.0
2268000.0,9.0
2269000.0,23.0
2270000.0,20.0
2271000.0,30.0
2272000.0,18.0
2273000.0,46.0
2274000.0,278.0
2275000.0,20.0
2276000.0,82.0
2277000.0,11.0
2278000.0,4.0
2279000.0,5.0
2280000.0,37.0
2281000.0,20.0
2282000.0,14.0
2283000.0,7.0
2284000.0,15.0
2285000.0,18.0
2286000.0,2.0
2287000.0,41.0
2288000.0,4.0
2289000.0,8.0
2290000.0,2.0
2291000.0,10.0
2292000.0,2.0
2293000.0,27.0
2294000.0,10.0
2295000.0,0.0
2296000.0,25.0
2297000.0,4.0
2298000.0,9.0
2299000.0,51.0
2300000.0,2.0
2301000.0,16.0
2302000.0,8.0
2303000.0,9.0
2304000.0,2.0
2305000.0,24.0
2306000.0,2.0
2307000.0,6.0
2308000.0,28.0
2309000.0,1.0
2310000.0,7.0
2311000.0,2.0
2312000.0,1.0
2313000.0,59.0
2314000.0,5.0
2315000.0,60.0
2316000.0,38.0
2317000.0,2.0
2318000.0,37.0
2319000.0,7.0
2320000.0,10.0
2321000.0,78.0
2322000.0,13.0
2323000.0,38.0
2324000.0,8.0
2325000.0,5.0
2326000.0,6.0
2327000.0,0.0
2328000.0,1.0
2329000.0,4.0
2330000.0,2.0
2331000.0,2.0
2332000.0,5.0
2333000.0,28.0
2334000.0,1.0
2335000.0,3.0
2336000.0,0.0
2337000.0,5.0
2338000.0,67.0
2339000.0,5.0
2340000.0,8.0
2341000.0,82.0
2342000.0,15.0
2343000.0,9.0
2344000.0,1.0
2345000.0,24.0
2346000.0,11.0
2347000.0,2.0
2348000.0,16.0
2349000.0,9.0
2350000.0,2.0
2351000.0,5.0
2352000.0,3.0
2353000.0,0.0
2354000.0,0.0
2355000.0,2.0
2356000.0,1.0
2357000.0,0.0
2358000.0,3.0
2359000.0,1.0
2360000.0,0.0
2361000.0,5.0
2362000.0,1.0
2363000.0,4.0
2364000.0,2.0
2365000.0,3.0
2366000.0,16.0
2367000.0,0.0
2368000.0,1.0
2369000.0,1.0
2370000.0,7.0
2371000.0,4.0
2372000.0,1.0
2373000.0,1.0
2374000.0,0.0
2375000.0,8.0
2376000.0,3.0
2377000.0,4.0
2378000.0,3.0
2379000.0,0.0
2380000.0,6.0
2381000.0,1.0
2382000.0,11.0
2383000.0,2.0
2384000.0,1.0
2385000.0,5.0
2386000.0,6.0
2387000.0,9.0
2388000.0,0.0
2389000.0,5.0
2390000.0,3.0
2391000.0,3.0
2392000.0,4.0
2393000.0,12.0
2394000.0,20.0
2395000.0,5.0
2396000.0,12.0
2397000.0,4.0
2398000.0,1.0
2399000.0,0.0
2400000.0,7.0
2401000.0,0.0
2402000.0,0.0
2403000.0,4.0
2404000.0,6.0
2405000.0,2.0
2406000.0,5.0
2407000.0,4.0
2408000.0,8.0
2409000.0,9.0
2410000.0,37.0
2411000.0,22.0
2412000.0,0.0
2413000.0,0.0
2414000.0,19.0
2415000.0,2.0
2416000.0,8.0
2417000.0,0.0
2418000.0,51.0
2419000.0,0.0
2420000.0,5.0
2421000.0,15.0
2422000.0,18.0
2423000.0,0.0
2424000.0,19.0
2425000.0,0.0
2426000.0,4.0
2427000.0,10.0
2428000.0,0.0
2429000.0,0.0
2430000.0,5.0
2431000.0,2.0
2432000.0,0.0
2433000.0,0.0
2434000.0,0.0
2435000.0,0.0
2436000.0,0.0
2437000.0,2.0
2438000.0,0.0
2439000.0,1.0
2440000.0,0.0
2441000.0,2.0
2442000.0,0.0
2443000.0,12.0
2444000.0,9.0
2445000.0,0.0
2446000.0,4.0
2447000.0,7.0
2448000.0,22.0
2449000.0,1.0
2450000.0,0.0
2451000.0,29.0
2452000.0,0.0
2453000.0,68.0
2454000.0,27.0
2455000.0,34.0
2456000.0,8.0
2457000.0,10.0
2458000.0,0.0
2459000.0,15.0
2460000.0,0.0
2461000.0,15.0
2462000.0,1.0
2463000.0,6.0
2464000.0,0.0
2465000.0,6.0
2466000.0,20.0
2467000.0,0.0
2468000.0,4.0
2469000.0,6.0
2470000.0,8.0
2471000.0,1.0
2472000.0,1.0
2473000.0,2.0
2474000.0,9.0
2475000.0,20.0
2476000.0,1.0
2477000.0,3.0
2478000.0,2.0
2479000.0,4.0
2480000.0,3.0
2481000.0,10.0
2482000.0,14.0
2483000.0,4.0
2484000.0,51.0
2485000.0,4.0
2486000.0,1.0
2487000.0,4.0
2488000.0,5.0
2489000.0,16.0
2490000.0,12.0
2491000.0,1.0
2492000.0,11.0
2493000.0,30.0
2494000.0,13.0
2495000.0,2.0
2496000.0,14.0
2497000.0,5.0
2498000.0,6.0
2499000.0,4.0
2500000.0,3.0
2501000.0,3.0
2502000.0,19.0
2503000.0,22.0
2504000.0,17.0
2505000.0,61.0
2506000.0,9.0
2507000.0,140.0
2508000.0,24.0
2509000.0,112.0
2510000.0,29.0
2511000.0,32.0
2512000.0,0.0
2513000.0,106.0
2514000.0,2.0
2515000.0,9.0
2516000.0,13.0
2517000.0,15.0
2518000.0,6.0
2519000.0,20.0
2520000.0,1.0
2521000.0,33.0
2522000.0,18.0
2523000.0,8.0
2524000.0,11.0
2525000.0,9.0
2526000.0,8.0
2527000.0,12.0
2528000.0,32.0
2529000.0,8.0
2530000.0,12.0
2531000.0,44.0
2532000.0,0.0
2533000.0,24.0
2534000.0,0.0
2535000.0,54.0
2536000.0,9.0
2537000.0,28.0
2538000.0,2.0
2539000.0,20.0
2540000.0,38.0
2541000.0,11.0
2542000.0,21.0
2543000.0,7.0
2544000.0,32.0
2545000.0,17.0
2546000.0,77.0
2547000.0,15.0
2548000.0,45.0
2549000.0,23.0
2550000.0,9.0
2551000.0,2.0
2552000.0,12.0
2553000.0,8.0
2554000.0,4.0
2555000.0,27.0
2556000.0,9.0
2557000.0,4.0
2558000.0,12.0
2559000.0,4.0
2560000.0,15.0
2561000.0,2.0
2562000.0,8.0
2563000.0,0.0
2564000.0,15.0
2565000.0,15.0
2566000.0,3.0
2567000.0,1.0
2568000.0,99.0
2569000.0,10.0
2570000.0,27.0
2571000.0,1.0
2572000.0,60.0
2573000.0,37.0
2574000.0,5.0
2575000.0,47.0
2576000.0,78.0
2577000.0,16.0
2578000.0,70.0
2579000.0,20.0
2580000.0,15.0
2581000.0,60.0
2582000.0,40.0
2583000.0,44.0
2584000.0,20.0
2585000.0,6.0
2586000.0,50.0
2587000.0,129.0
2588000.0,152.0
2589000.0,16.0
2590000.0,28.0
2591000.0,171.0
2592000.0,30.0
2593000.0,185.0
2594000.0,37.0
2595000.0,45.0
2596000.0,35.0
2597000.0,154.0
2598000.0,261.0
2599000.0,53.0
2600000.0,63.0
2601000.0,37.0
2602000.0,44.0
2603000.0,22.0
2604000.0,6.0
2605000.0,279.0
2606000.0,12.0
2607000.0,7.0
2608000.0,3.0
2609000.0,20.0
2610000.0,69.0
2611000.0,25.0
2612000.0,10.0
2613000.0,50.0
2614000.0,81.0
2615000.0,30.0
2616000.0,63.0
2617000.0,19.0
2618000.0,63.0
2619000.0,11.0
2620000.0,24.0
2621000.0,56.0
2622000.0,84.0
2623000.0,164.0
2624000.0,19.0
2625000.0,18.0
2626000.0,71.0
2627000.0,82.0
2628000.0,59.0
2629000.0,62.0
2630000.0,12.0
2631000.0,52.0
2632000.0,120.0
2633000.0,35.0
2634000.0,31.0
2635000.0,21.0
2636000.0,30.0
2637000.0,74.0
2638000.0,116.0
2639000.0,87.0
2640000.0,60.0
2641000.0,72.0
2642000.0,42.0
2643000.0,104.0
2644000.0,67.0
2645000.0,48.0
2646000.0,20.0
2647000.0,47.0
2648000.0,31.0
2649000.0,63.0
2650000.0,32.0
2651000.0,42.0
2652000.0,67.0
2653000.0,205.0
2654000.0,40.0
2655000.0,28.0
2656000.0,44.0
2657000.0,27.0
2658000.0,37.0
2659000.0,43.0
2660000.0,36.0
2661000.0,47.0
2662000.0,28.0
2663000.0,112.0
2664000.0,19.0
2665000.0,122.0
2666000.0,21.0
2667000.0,14.0
2668000.0,18.0
2669000.0,30.0
2670000.0,12.0
2671000.0,0.0
2672000.0,35.0
2673000.0,20.0
2674000.0,14.0
2675000.0,15.0
2676000.0,0.0
2677000.0,31.0
2678000.0,15.0
2679000.0,20.0
2680000.0,71.0
2681000.0,28.0
2682000.0,1.0
2683000.0,37.0
2684000.0,4.0
2685000.0,27.0
2686000.0,11.0
2687000.0,40.0
2688000.0,54.0
2689000.0,70.0
2690000.0,11.0
2691000.0,67.0
2692000.0,5.0
2693000.0,4.0
2694000.0,29.0
2695000.0,8.0
2696000.0,5.0
2697000.0,0.0
2698000.0,11.0
2699000.0,0.0
2700000.0,136.0
2701000.0,45.0
2702000.0,4.0
2703000.0,1.0
2704000.0,33.0
2705000.0,33.0
2706000.0,6.0
2707000.0,19.0
2708000.0,116.0
2709000.0,22.0
2710000.0,10.0
2711000.0,42.0
2712000.0,110.0
2713000.0,48.0
2714000.0,80.0
2715000.0,4.0
2716000.0,29.0
2717000.0,115.0
2718000.0,44.0
2719000.0,27.0
2720000.0,9.0
2721000.0,3.0
2722000.0,55.0
2723000.0,2.0
2724000.0,36.0
2725000.0,86.0
2726000.0,7.0
2727000.0,96.0
2728000.0,46.0
2729000.0,26.0
2730000.0,21.0
2731000.0,32.0
2732000.0,45.0
2733000.0,27.0
2734000.0,80.0
2735000.0,48.0
2736000.0,18.0
2737000.0,15.0
2738000.0,38.0
2739000.0,8.0
2740000.0,128.0
2741000.0,104.0
2742000.0,16.0
2743000.0,38.0
2744000.0,24.0
2745000.0,58.0
2746000.0,41.0
2747000.0,23.0
2748000.0,16.0
2749000.0,63.0
2750000.0,14.0
2751000.0,17.0
2752000.0,58.0
2753000.0,32.0
2754000.0,50.0
2755000.0,31.0
2756000.0,26.0
2757000.0,66.0
2758000.0,29.0
2759000.0,29.0
2760000.0,14.0
2761000.0,44.0
2762000.0,17.0
2763000.0,46.0
2764000.0,37.0
2765000.0,28.0
2766000.0,20.0
2767000.0,58.0
2768000.0,38.0
2769000.0,14.0
2770000.0,45.0
2771000.0,8.0
2772000.0,13.0
2773000.0,32.0
2774000.0,78.0
2775000.0,29.0
2776000.0,78.0
2777000.0,16.0
2778000.0,55.0
2779000.0,22.0
2780000.0,95.0
2781000.0,30.0
2782000.0,34.0
2783000.0,9.0
2784000.0,18.0
2785000.0,24.0
2786000.0,23.0
2787000.0,32.0
2788000.0,59.0
2789000.0,12.0
2790000.0,8.0
2791000.0,14.0
2792000.0,14.0
2793000.0,12.0
2794000.0,8.0
2795000.0,19.0
2796000.0,29.0
2797000.0,35.0
2798000.0,46.0
2799000.0,32.0
2800000.0,31.0
2801000.0,30.0
2802000.0,18.0
2803000.0,39.0
2804000.0,27.0
2805000.0,35.0
2806000.0,49.0
2807000.0,27.0
2808000.0,24.0
2809000.0,45.0
2810000.0,20.0
2811000.0,3.0
2812000.0,34.0
2813000.0,3.0
2814000.0,9.0
2815000.0,52.0
2816000.0,22.0
2817000.0,28.0
2818000.0,22.0
2819000.0,49.0
2820000.0,17.0
2821000.0,53.0
2822000.0,1.0
2823000.0,27.0
2824000.0,60.0
2825000.0,23.0
2826000.0,17.0
2827000.0,16.0
2828000.0,23.0
2829000.0,3.0
2830000.0,29.0
2831000.0,5.0
2832000.0,29.0
2833000.0,24.0
2834000.0,19.0
2835000.0,21.0
2836000.0,316.0
2837000.0,315.0
2838000.0,144.0
2839000.0,7.0
2840000.0,14.0
2841000.0,0.0
2842000.0,18.0
2843000.0,15.0
2844000.0,7.0
2845000.0,227.0
2846000.0,22.0
2847000.0,20.0
2848000.0,21.0
2849000.0,7.0
2850000.0,6.0
2851000.0,17.0
2852000.0,2.0
2853000.0,8.0
2854000.0,10.0
2855000.0,20.0
2856000.0,11.0
2857000.0,12.0
2858000.0,2.0
2859000.0,12.0
2860000.0,14.0
2861000.0,5.0
2862000.0,1.0
2863000.0,4.0
2864000.0,12.0
2865000.0,13.0
2866000.0,3.0
2867000.0,11.0
2868000.0,7.0
2869000.0,7.0
2870000.0,5.0
2871000.0,4.0
2872000.0,4.0
2873000.0,7.0
2874000.0,12.0
2875000.0,7.0
2876000.0,0.0
2877000.0,1.0
2878000.0,0.0
2879000.0,3.0
2880000.0,0.0
2881000.0,4.0
2882000.0,2.0
2883000.0,2.0
2884000.0,0.0
2885000.0,5.0
2886000.0,0.0
2887000.0,0.0
2888000.0,7.0
2889000.0,0.0
2890000.0,12.0
2891000.0,0.0
2892000.0,12.0
2893000.0,0.0
2894000.0,0.0
2895000.0,11.0
2896000.0,0.0
